gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YPL047W	4.762195	-0.78271	0.67836486	0.04931763	0.1076439
YPL048W	256.8759	0.3948546	0.2173342	0.0557268	0.1183272
YPL049C	152.3781	-0.05495312	0.25807459	0.8188883	0.8854338
YPL050C	104.641	-0.3968704	0.19546696	0.0342846	0.08049775
YPL051W	29.45834	-0.2988623	0.27930657	0.2434854	0.3740358
YPL052W	60.07235	-0.4265454	0.36575026	0.1743418	0.2890204
YPL053C	21.28379	0.3704222	0.31316641	0.1868178	0.3046474
YPL054W	38.10818	-0.1403118	0.38235251	0.6641937	0.7651411
YPL055C	167.1893	0.7302109	0.22874355	0.0007067455	0.003240713
YPL056C	18.85243	0.2446423	0.37452329	0.4430978	0.5807785
YPL057C	293.176	0.4137845	0.20092978	0.03138027	0.07481665
YPL058C	128.6813	-0.5754577	0.38828462	0.0780879	0.1547537
YPL059W	120.1853	-0.2530611	0.2663502	0.3043701	0.4411014
YPL060C-A	6.606992	-0.5505323	0.97383247	0.07055756	0.1427075
YPL060W	37.01655	-0.1834378	0.25377339	0.4380497	0.5754418
YPL061W	438.4995	-0.7936211	0.38080393	0.01390247	0.0384574
YPL062W	5.041906	1.068759	0.65155331	0.01016665	0.02968641
YPL063W	471.6092	0.8366235	0.15097954	1.283945e-08	2.548652e-07
YPL064C	210.804	0.4543025	0.16781064	0.005242634	0.01726952
YPL065W	25.6142	-0.4174155	0.33193364	0.1544958	0.2646886
YPL066W	40.44764	-0.01459676	0.3022647	0.9573858	0.9795683
YPL067C	25.17119	0.5182295	0.29936936	0.05559995	0.1181628
YPL068C	20.60337	0.5704897	0.4087733	0.09056957	0.1738913
YPL069C	27.32084	-0.2852347	0.2940821	0.2857121	0.4207386
YPL070W	47.22224	0.1819267	0.2179663	0.3795978	0.517394
YPL071C	18.22616	0.9746012	0.37962647	0.002473901	0.009300403
YPL072W	90.46623	0.7435934	0.25771878	0.00186464	0.007326317
YPL074W	234.3894	-0.3464605	0.20198942	0.0729707	0.1467602
YPL075W	170.4967	-0.6882335	0.27216295	0.005969535	0.01915658
YPL076W	42.45902	-0.1371852	0.25197948	0.5596006	0.6791886
YPL077C	15.34902	-0.411791	0.36911739	0.1924554	0.3119211
YPL078C	316.7312	0.1959337	0.31773485	0.4900494	0.6230681
YPL079W	219.3424	0.1692148	0.44225753	0.6291683	0.7366285
YPL080C	0.727559	-0.04523733	0.74703436	0.8758478	NA
YPL081W	85.80492	-1.282793	0.34560557	2.037415e-05	0.0001561762
YPL082C	528.4628	0.5633835	0.18011181	0.001185798	0.004959606
YPL083C	160.2221	0.2218861	0.18628126	0.216307	0.3414076
YPL084W	113.2836	-0.07560268	0.16457681	0.6363437	0.7428886
YPL085W	1158.961	0.8154219	0.17324046	1.109205e-06	1.270582e-05
YPL086C	39.41487	0.06359443	0.2711258	0.7993232	0.8703012
YPL087W	316.6983	0.07000967	0.23691989	0.7534988	0.8354843
YPL088W	126.6699	0.0625326	0.21758711	0.7623216	0.8420496
YPL089C	71.47206	-0.02795529	0.25005457	0.9047503	0.9458829
YPL090C	20.47983	-0.3353992	0.46739252	0.3510399	0.4884104
YPL091W	218.7115	0.4242135	0.16801205	0.009223472	0.02748549
YPL092W	89.52389	0.841948	0.30272649	0.002013267	0.007789744
YPL093W	315.2796	1.087982	0.3289539	0.0001790705	0.001014178
YPL094C	500.8854	-0.03995082	0.12683026	0.7486672	0.8316402
YPL095C	52.81639	-0.3492153	0.25890345	0.1464641	0.253494
YPL096C-A	21.88295	-0.0676124	0.39731979	0.838078	0.8988467
YPL096W	41.03955	0.05303431	0.24000043	0.8140401	0.8822266
YPL097W	129.9864	-0.402162	0.23074084	0.06463098	0.1334218
YPL098C	12.69742	0.6482296	0.48727532	0.07878877	0.1557375
YPL099C	20.13877	0.5973344	0.38542416	0.06614362	0.1360375
YPL100W	199.2747	-0.3179734	0.24015587	0.1584632	0.269817
YPL101W	28.00376	0.5711454	0.30831599	0.03921836	0.08984839
YPL103C	16.44217	-0.4383687	0.33698262	0.1391662	0.2439112
YPL104W	51.8532	0.8230062	0.23727085	0.0002163892	0.001186582
YPL105C	1516.641	0.6080453	0.17845929	0.0004154795	0.002057303
YPL106C	2420.963	0.9474754	0.1706532	9.270731e-09	1.889493e-07
YPL107W	57.5209	0.3166857	0.25139105	0.1769631	0.29257
YPL108W	8.853503	0.7984831	0.46436123	0.02756746	0.06714472
YPL109C	76.61385	-0.850096	0.21948037	4.255324e-05	0.0003001383
YPL110C	227.3663	0.7567108	0.15837793	8.844081e-07	1.048557e-05
YPL111W	89.75573	-0.959603	0.33565648	0.001141335	0.004808947
YPL112C	33.46237	-1.066199	0.31380553	0.0001407088	0.0008357501
YPL113C	35.04314	-1.465051	0.4101674	1.584866e-05	0.0001248462
YPL115C	118.343	-0.4652967	0.19929821	0.01474064	0.04027013
YPL116W	144.8725	1.000279	0.2596886	3.111557e-05	0.000227549
YPL117C	83.98704	-0.864916	0.36710315	0.005991121	0.01919553
YPL118W	381.2714	0.5492557	0.15794844	0.0003510383	0.001794842
YPL119C	92.7898	0.02538357	0.32920603	0.9306246	0.9634722
YPL119C-A	6.150548	-0.4065152	0.63873425	0.2731806	0.4064645
YPL120W	60.08546	-1.037866	0.21125523	2.260112e-07	3.203051e-06
YPL121C	6.566658	0.9578746	0.57157055	0.015794	0.04256906
YPL122C	80.85632	0.03167476	0.20011748	0.8687653	0.922505
