gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Q0020	2846.323	-0.8647151	0.44977991	0.002566189	0.02268192
Q0045	4965.675	-0.1521191	0.47901492	0.3888933	0.6145564
Q0050	97393.6	-0.5036923	0.26652909	0.01181383	0.06615524
Q0055	9176.751	-1.323617	0.28177316	7.149711e-08	6.102789e-06
Q0060	1104.39	-1.56766	0.30326197	2.558835e-09	4.368296e-07
Q0065	3.97817	-0.3163922	0.47437604	0.1450675	0.3397798
Q0070	3004.823	0.02834455	0.30615595	0.8852834	0.9515018
Q0075	851.7303	-1.201478	0.43213272	0.0001029445	0.002106485
Q0080	0.2014902	0	0.59040377	1	NA
Q0085	107.7831	-0.7642462	0.4351116	0.00533009	0.03703173
Q0105	4.0624	-0.2891776	0.45764166	0.1789464	0.3860862
Q0110	237.5755	-2.10698	0.27303715	1.187316e-17	1.418842e-14
Q0115	2207.412	-0.3295285	0.40616891	0.1436002	0.3381991
Q0120	1939.728	-2.550839	0.28199365	2.879866e-23	1.72072e-19
Q0130	21.20791	0.00310203	0.45850891	NA	NA
Q0140	23.95531	-0.7961686	0.46083234	0.004823	0.03501504
Q0158	122130.6	-1.502516	0.30526392	1.18819e-08	1.544026e-06
Q0160	6.302405	-0.00910277	0.33294404	0.9635758	0.9892381
Q0250	47.40476	-0.9767491	0.50340033	0.001501288	0.01561773
Q0255	1065.918	-0.7188226	0.41708876	0.006899581	0.04464939
Q0275	14.37856	-0.4775515	0.41147681	0.04864126	0.1696623
Q0285	6.610505	-0.05834449	0.36124116	0.7712	0.8923853
tA(UGC)Q	0.05580019	-0.006176854	0.59135853	0.897728	NA
tC(GCA)Q	0.5480629	0	0.57041387	1	NA
tD(GUC)Q	1.021843	-0.2718195	0.5742875	0.08854729	NA
tE(UUC)Q	1.161039	-0.2194765	0.5508614	0.1462419	NA
tF(GAA)Q	0.06227201	0	0.59040377	1	NA
tG(UCC)Q	1.055226	0.03463008	0.52893603	0.728775	NA
tH(GUG)Q	0.2119417	0	0.59040377	1	NA
tI(GAU)Q	0.2171207	0.006554635	0.59147924	0.8915252	NA
tK(UUU)Q	0.1307729	0	0.59040377	1	NA
tL(UAA)Q	0.1292058	-0.006176854	0.59135853	0.897728	NA
tM(CAU)Q1	1.042296	-0.4801508	0.76057471	0.009942195	NA
tM(CAU)Q2	0.3276898	0	0.59040377	1	NA
tN(GUU)Q	0.1573409	0	0.59040377	1	NA
tP(UGG)Q	0.2139102	0	0.59040377	1	NA
tQ(UUG)Q	0.8737209	-0.04106622	0.52283204	0.7071027	NA
tR(ACG)Q2	0.1609926	-0.006176854	0.59135853	0.897728	NA
tR(UCU)Q1	0.0794596	-0.006176854	0.59135853	0.897728	NA
tS(GCU)Q1	0.1058768	0	0.59040377	1	NA
tS(UGA)Q2	0.1935475	0	0.59040377	1	NA
tT(UAG)Q2	7.791433	-0.3199063	0.51348101	0.1215561	0.3043998
tT(UGU)Q1	0.2787629	-0.01871834	0.54426338	0.8078478	NA
tV(UAC)Q	0.3307121	0.0375682	0.54660652	0.6330586	NA
tW(UCA)Q	0.1226141	0	0.59040377	1	NA
tY(GUA)Q	1.067754	-0.06513495	0.47071714	0.693221	NA
YAL001C	342.4394	-0.5500813	0.15631129	6.546694e-05	0.001504481
YAL002W	165.9709	-0.5378422	0.15847629	0.00011065	0.002226039
YAL003W	339.878	0.9491705	0.34587849	0.0002774849	0.004605478
YAL005C	3393.312	0.3871622	0.33607848	0.07785391	0.2294904
YAL007C	89.64924	0.1163608	0.21052964	0.4861875	0.7001615
YAL008W	69.48535	-0.153574	0.26524113	0.4166237	0.6417572
YAL009W	8.411219	0.5824496	0.53651885	0.02519435	0.1094809
YAL010C	17.28728	0.3432502	0.32330391	0.1079272	0.2804982
YAL011W	282.2382	0.3097912	0.20082883	0.05767539	0.1873901
YAL012W	169.7128	1.110938	0.49884625	0.0005035467	0.007197827
YAL013W	325.0917	0.01450586	0.18797858	0.9257297	0.9719267
YAL014C	22.49004	0.4223672	0.33285865	0.05585859	0.1838318
YAL015C	31.47649	0.5136388	0.27581497	0.01206881	0.06687288
YAL016W	194.7224	0.233536	0.26140576	0.2180906	0.4361504
YAL017W	129.0201	-0.1809714	0.2037213	0.2699306	0.493071
YAL018C	2.240482	-0.1847486	0.4821812	0.3125943	NA
YAL019W	325.8194	0.0508477	0.18267249	0.7391584	0.8742026
YAL020C	50.80176	0.5175899	0.36491824	0.02847502	0.1193115
YAL021C	21.4639	-0.8046235	0.42444525	0.003488982	0.02790719
YAL022C	39.69683	0.1242951	0.23509769	0.4845181	0.6988926
YAL023C	84.96818	0.08475144	0.24727653	0.6414031	0.8124621
YAL024C	153.5868	-0.4851158	0.24567412	0.01048352	0.06087372
YAL025C	154.6554	0.05265096	0.26349523	0.7781959	0.896591
YAL026C	95.26013	-0.0435421	0.18258317	0.7754743	0.8950907
YAL027W	19.41847	0.8929315	0.42915194	0.001688114	0.01677382
YAL028W	51.21559	-0.3361543	0.23669669	0.06410406	0.2010613
YAL029C	182.0925	-0.04603946	0.16735592	0.7487769	0.8797472
YAL030W	47.07856	0.7328658	0.29504084	0.001113035	0.01243062
YAL031C	72.69033	0.1066876	0.23704901	0.5498286	0.7466422
YAL032C	16.1824	-0.03318184	0.28351237	0.8628311	0.9407707
YAL033W	55.26044	-0.2770492	0.27888858	0.1596871	0.358157
YAL034C	82.95345	-0.3225117	0.40490774	0.1507225	0.3470393
YAL034W-A	15.97408	-0.1670048	0.33764934	0.4164625	0.6417572
YAL035W	3709.441	0.3354415	0.21138379	0.04724827	0.1661615
YAL036C	95.42041	0.3528183	0.30793294	0.09230124	0.2535632
YAL037C-A	0.1208641	-0.006176854	0.59135853	0.897728	NA
YAL037W	6.126763	-0.6996916	0.55153838	0.01202639	0.0667202
YAL038W	365.1598	-0.01758295	0.28440882	0.9270963	0.9728615
YAL039C	58.60582	0.8436629	0.38206143	0.001552073	0.01593183
YAL040C	194.996	0.3205188	0.21128241	0.0576731	0.1873901
YAL041W	115.5312	-0.08621154	0.16921797	0.5517667	0.7484072
YAL042W	28.73394	-0.1740221	0.27659515	0.3674316	0.5933524
YAL043C	136.438	0.1044221	0.21593307	0.5379344	0.7380298
YAL044C	59.84935	-0.02005644	0.32510583	0.9196347	0.9689327
YAL044W-A	18.16395	0.5747097	0.3796594	0.01877158	0.09081611
YAL046C	8.80192	0.3857529	0.48779628	0.0918325	0.2530972
YAL047C	40.58867	0.2509032	0.25947616	0.1850902	0.3934991
YAL048C	53.38285	-0.1802381	0.23171056	0.3085835	0.537547
YAL049C	38.99791	0.2088089	0.26796841	0.2750113	0.4988442
YAL051W	105.3755	-0.4641989	0.22546474	0.009372115	0.05627979
YAL053W	167.6226	-0.04980827	0.18998115	0.7505765	0.8812527
YAL054C	64.18256	0.1271457	0.37186896	0.5333488	0.7349536
YAL055W	324.736	0.3638705	0.21801511	0.0353062	0.135728
YAL056W	158.0237	0.0262221	0.22146828	0.8786127	0.9491431
YAL058W	24.58468	0.004119013	0.28459805	0.9828995	0.9976427
YAL059W	48.00991	0.02298548	0.255519	0.900745	0.9592226
YAL060W	225.1576	0.01373224	0.31568489	0.9446267	0.9814197
YAL061W	146.7188	-0.07676168	0.32515772	0.7010319	0.8522648
YAL062W	51.9776	-0.1823737	0.34901054	0.3798627	0.6049267
YAL063C	189.8724	0.2150007	0.33880245	0.3030344	0.5308102
YAL063C-A	0.4435201	0.03578903	0.52882878	0.7210604	NA
YAL064C-A	4.38771	-0.2091536	0.41054058	0.3183464	0.546652
YAL064W	0.5115588	-0.1180314	0.54153882	0.2997137	NA
YAL064W-B	7.493571	-0.1871216	0.42156346	0.3608357	0.5888997
YAL065C	94.14755	1.191167	0.50615763	0.0002787354	0.004613419
YAL067C	13.06142	-0.1087172	0.32790821	0.5893484	0.7772576
YAL067W-A	0.3330339	-0.01170895	0.55851464	0.8513511	NA
YAL068C	0.9450379	-0.1579935	0.53554012	0.245834	NA
YAR002C-A	73.73389	-0.001012084	0.2259991	0.9953472	1
YAR002W	40.81833	0.1045482	0.20888475	0.5294911	0.7316626
YAR003W	65.56562	-0.1431862	0.21796193	0.4014787	0.6276388
YAR007C	40.81796	0.5542276	0.33768452	0.01628472	0.08266883
YAR008W	24.20052	0.2571831	0.308453	0.2097502	0.4251212
YAR009C	4.994831	-0.01311557	0.49096013	0.9271668	0.9728615
YAR010C	0.09346285	-0.01382846	0.59460686	0.7750944	NA
YAR014C	148.9108	-0.104135	0.17211597	0.4774829	0.6943266
YAR015W	38.50924	0.154994	0.38836403	0.4507472	0.672631
YAR018C	10.9802	-0.1474277	0.3438899	0.4718943	0.690563
YAR019C	56.9857	0.249792	0.27167529	0.1971876	0.4078213
YAR020C	0.2682632	-0.01209276	0.59157456	0.8041619	NA
YAR023C	28.43356	-0.02811784	0.27243178	0.8818932	0.949939
YAR027W	17.17666	0.08172219	0.38043655	0.6833064	0.8404394
YAR028W	7.697774	-0.367328	0.44262414	0.1106391	0.2854355
YAR029W	0.4146428	0.02514129	0.53821564	0.7689526	NA
YAR031W	10.62299	-0.2605774	0.38168825	0.2290725	0.4506776
YAR033W	6.86936	-0.02676084	0.4382845	0.8824958	0.9500743
YAR035C-A	0.0765584	0	0.59040377	1	NA
YAR035W	43.35165	0.00727812	0.32940501	0.9708361	0.9929385
YAR042W	604.0617	-0.2986494	0.15737286	0.02928923	0.12153
YAR050W	372.2482	0.2738047	0.34144146	0.1990518	0.409974
YAR061W	94.53537	0.2569331	0.32975552	0.2208998	0.4398121
YAR064W	0.685083	-0.05690338	0.53561869	0.5568367	NA
YAR066W	0.4196427	-0.006176854	0.59135853	0.897728	NA
YAR068W	2.573542	-0.03546476	0.43292424	0.8470535	NA
YAR071W	9.260818	-0.08406226	0.3698212	0.6763548	0.8367802
YBL001C	1273.466	-0.284228	0.2659944	0.1401052	0.3329867
YBL002W	26.71881	-0.102718	0.33133181	0.6102392	0.7910769
YBL003C	167.2104	-0.4373333	0.28443942	0.03293845	0.1300775
YBL004W	458.4792	-0.08195812	0.19270738	0.6042976	0.7871784
YBL005W	74.14233	0.02227346	0.20989107	0.8936167	0.9556757
YBL005W-B	353.438	0.2334162	0.22082399	0.1765623	0.3827865
YBL006C	41.06623	0.2985241	0.25700251	0.1152454	0.2930175
YBL007C	1227.035	-0.3127312	0.1595495	0.02389684	0.1058414
YBL008W	41.26088	0.09384735	0.21600656	0.5798452	0.7704192
YBL008W-A	1.749137	-0.3113	0.60172484	0.0562167	NA
YBL009W	20.97454	-0.2351096	0.30569929	0.2474968	0.4685657
YBL010C	48.9875	0.1796144	0.26912879	0.3468114	0.5748449
YBL011W	641.2446	-0.07589732	0.15846432	0.5827373	0.7727154
YBL013W	16.05201	-0.109147	0.3076541	0.5823845	0.7724189
YBL014C	86.62602	-0.2614416	0.1820844	0.08634386	0.2438112
YBL015W	163.0722	0.2978877	0.28002967	0.1327234	0.3219084
YBL016W	15.59082	-0.003543296	0.29118847	0.9853979	0.9987705
YBL017C	486.1746	-0.2105557	0.17106632	0.1488413	0.345191
YBL018C	25.24196	-0.1329239	0.32990493	0.5120769	0.7187361
YBL019W	33.64309	-0.3080029	0.29422164	0.1296668	0.3163575
YBL020W	77.89045	-0.2238603	0.22507385	0.1997631	0.4109566
YBL021C	4.675665	0.2960186	0.45691093	0.171748	0.3758954
YBL022C	410.089	-0.1231798	0.13879438	0.3232057	0.5511284
YBL023C	141.2786	-0.004096203	0.20803221	0.9802758	0.9974707
YBL024W	389.0724	-0.1080104	0.2131957	0.5210202	0.7251563
YBL025W	6.376231	-0.3179225	0.41852661	0.1556996	0.3531179
YBL026W	15.59394	-0.2195036	0.34395964	0.2953705	0.5219801
YBL027W	372.7926	0.4877849	0.35053864	0.03409527	0.1326297
YBL028C	448.9271	-0.1807314	0.2991962	0.3646656	0.5908018
YBL029C-A	40.72234	0.87085	0.50990273	0.003447966	0.02771204
YBL029W	124.3666	-1.093219	0.23281651	1.438532e-07	1.101952e-05
YBL030C	129.8992	0.4014167	0.28735929	0.04988214	0.1717843
YBL031W	12.03667	-0.3390437	0.36945116	0.1282472	0.3141521
YBL032W	59.7144	-0.1882069	0.28926332	0.339692	0.5694892
YBL033C	29.10572	0.3314517	0.30458352	0.1102324	0.2848782
YBL034C	209.2005	-0.06270596	0.21010108	0.7068288	0.8547133
YBL035C	73.35337	-0.358223	0.24943057	0.05645977	0.1854355
YBL036C	9.633805	-0.3267611	0.38307318	0.1436629	0.3382134
YBL037W	81.91718	-0.1718766	0.19331702	0.2784916	0.5033235
YBL038W	108.7122	0.6701321	0.22574842	0.0003062458	0.004999505
YBL039C	228.556	0.2517492	0.29113287	0.2081604	0.4229032
YBL039W-B	159.398	1.289804	0.31487543	1.062957e-06	5.620503e-05
YBL040C	694.8414	-0.6977909	0.31841652	0.002715516	0.02368644
YBL041W	150.1124	0.2141155	0.13104546	0.0714765	0.2173395
YBL042C	66.94461	0.4839133	0.31761059	0.02757202	0.1166765
YBL043W	20.50997	0.3192519	0.40474171	0.1541663	0.3511795
YBL044W	4.064551	0.1644672	0.40822284	0.4203771	0.6461511
YBL045C	132.0105	0.4163618	0.25549526	0.03017751	0.1235851
YBL046W	77.92877	-0.2983083	0.26454835	0.121208	0.3037825
YBL047C	675.1646	-0.471789	0.15880159	0.0006618278	0.008662093
YBL048W	654.4319	-0.33309	0.36518956	0.133057	0.3221307
YBL049W	33.45159	0.1612844	0.36589625	0.4356849	0.6595432
YBL050W	66.29337	-0.0254748	0.30419532	0.8966491	0.9572054
YBL051C	95.74709	-0.07644207	0.16849251	0.5966269	0.7825669
YBL052C	383.9495	0.02010655	0.18490477	0.8960834	0.9569434
YBL054W	43.03708	0.2565136	0.31720709	0.2156151	0.4330172
YBL055C	24.16985	0.05456593	0.2880647	0.7777507	0.8964237
YBL056W	243.3089	0.2089189	0.16883223	0.148173	0.3443444
YBL057C	47.20573	0.4954035	0.31287753	0.02342709	0.1043046
YBL058W	205.8251	0.1417008	0.16993208	0.3292473	0.5584786
YBL059C-A	246.7067	-0.4908202	0.27713714	0.01625399	0.08258298
YBL059W	31.33918	0.327191	0.29118838	0.1070909	0.2794183
YBL060W	81.35897	0.04377313	0.17414833	0.7671555	0.8900493
YBL061C	377.2897	-0.08474309	0.17818895	0.5725345	0.7654719
YBL063W	143.6328	-0.4294356	0.24096371	0.0207135	0.09639419
YBL064C	447.5942	0.7184503	0.32221464	0.002294898	0.02104568
YBL066C	225.6709	-0.08832939	0.18492708	0.5661722	0.7608036
YBL067C	464.0835	-0.07511133	0.137414	0.5440153	0.7421214
YBL068W	29.44343	0.2283451	0.32601821	0.2709954	0.4946523
YBL069W	26.62077	-0.05144452	0.2528942	0.7793236	0.8970929
YBL071C	6.908014	-0.4204713	0.50499274	0.07120419	0.2168434
YBL071C-B	0.2894076	-0.008656421	0.57103127	0.8747836	NA
YBL071W-A	3.989455	-0.1948458	0.45825375	0.3198583	0.5471381
YBL072C	410.1082	1.018587	0.47584237	0.0008851477	0.01064136
YBL074C	71.27913	-0.2850294	0.20817477	0.08771935	0.2466462
YBL075C	344.9761	0.1379583	0.34941032	0.5003606	0.7111452
YBL076C	476.0889	0.1260595	0.17437154	0.3940922	0.6198213
YBL078C	100.2721	0.4081406	0.32158966	0.05964748	0.191315
YBL079W	267.8612	-0.04303111	0.16135613	0.7586092	0.8851181
YBL080C	24.45337	-0.192459	0.28403763	0.3256692	0.554222
YBL081W	17.60377	0.4361179	0.38145181	0.06169895	0.1962999
YBL082C	33.50379	0.4469355	0.40272752	0.06026208	0.1927548
YBL084C	58.87427	0.2218544	0.20496715	0.1784006	0.385513
YBL085W	291.4423	-0.2448557	0.22283031	0.1588314	0.3574454
YBL086C	231.3236	0.1222327	0.35958617	0.5490453	0.7457481
YBL087C	126.3357	0.8914414	0.56159523	0.00346851	0.02778063
YBL088C	296.4591	-1.014724	0.13678164	1.07649e-14	8.040034e-12
YBL089W	72.80439	-0.02516464	0.18483509	0.8701186	0.9452652
YBL090W	14.40377	-0.1863396	0.37079535	0.3728654	0.599051
YBL091C	622.1755	0.6056351	0.23513993	0.001299171	0.01403716
YBL091C-A	30.96099	0.1214833	0.24394152	0.5025132	0.7125098
YBL092W	690.3767	1.127968	0.54437863	0.0006047282	0.008085477
YBL093C	104.7602	-0.07706359	0.22538753	0.6569298	0.8251852
YBL095W	44.93626	-0.008014023	0.22454797	0.963044	0.9892381
YBL097W	256.5823	-0.8719824	0.25759158	4.508412e-05	0.00111394
YBL098W	65.94447	0.0205609	0.27504864	0.9137817	0.9658315
YBL099W	447.6802	0.8421663	0.2758765	0.000147965	0.002797755
YBL100W-B	16.94394	0.2885677	0.3822542	0.1887258	0.3977554
YBL100W-C	0.6525367	-0.08245156	0.51783347	0.5115821	NA
YBL101C	219.4754	-0.1716894	0.16820784	0.2336175	0.4541656
YBL102W	23.82501	0.3904879	0.30377388	0.06304869	0.1992152
YBL103C	104.5611	-0.3174736	0.20239111	0.05305084	0.1782783
YBL104C	156.0059	-0.00839384	0.17761548	0.9553306	0.986178
YBL105C	267.2123	-1.10794	0.17354816	1.225526e-11	4.881678e-09
YBL106C	45.5813	-0.6276836	0.26808197	0.002340506	0.02138306
YBL107C	76.00681	-0.0135779	0.21632792	0.9361362	0.9758224
YBL108C-A	0.1514121	0	0.59040377	1	NA
YBL111C	32.60253	0.04852185	0.38588729	0.8063246	0.9113875
YBL112C	1.090986	-0.1929083	0.52695811	0.2194463	NA
YBL113C	86.56154	0.1488925	0.21162841	0.3747973	0.6006369
YBR001C	247.313	0.3349658	0.2158298	0.05062033	0.1733275
YBR002C	90.72077	-0.2872031	0.19942221	0.07679357	0.2273744
YBR003W	51.92395	0.1240353	0.22178082	0.4714515	0.690084
YBR004C	116.1163	0.1774736	0.24865193	0.3341098	0.5641456
YBR005W	18.67795	0.08902765	0.32630427	0.6569717	0.8251852
YBR006W	56.55904	-0.2117802	0.30780702	0.2961823	0.5228495
YBR007C	220.7198	0.09085023	0.19607885	0.5699487	0.7633811
YBR008C	63.20602	-0.265316	0.22196643	0.1264221	0.3125246
YBR009C	132.685	-0.4648432	0.40488638	0.05273999	0.1777243
YBR010W	134.1459	0.04909773	0.27866698	0.7971748	0.9067849
YBR011C	135.809	1.084868	0.47880531	0.000524233	0.007387482
YBR012W-B	145.4674	0.07772724	0.49517113	0.5982061	0.7828856
YBR013C	31.92051	-0.1947811	0.28370556	0.3198178	0.5471381
YBR014C	31.62288	0.2039615	0.24849186	0.2680413	0.4903094
YBR015C	54.29436	0.7036493	0.26912593	0.0008378578	0.01025861
YBR016W	213.9299	1.000168	0.33615125	0.0001224454	0.002406615
YBR017C	253.8332	-0.2375444	0.1559386	0.08108573	0.2356455
YBR018C	2.18848	-0.05647153	0.48145962	0.7170733	NA
YBR019C	8.942577	-0.4539845	0.50203092	0.05866312	0.1895685
YBR021W	22.31023	-0.06521652	0.30334424	0.7400335	0.8748912
YBR022W	30.29158	-0.4322316	0.35308157	0.05685654	0.1859247
YBR023C	81.51901	0.03810803	0.23092774	0.8281883	0.9234426
YBR024W	160.7813	0.9475672	0.21505565	6.890381e-07	4.244332e-05
YBR025C	780.2726	0.2462167	0.17566155	0.09758339	0.2629954
YBR026C	56.65211	-0.111373	0.28884943	0.567192	0.7612247
YBR027C	66.99877	-1.21221	0.35479687	1.591806e-05	0.0004979603
YBR028C	15.35713	-0.3328644	0.32588539	0.1191378	0.300358
YBR029C	96.85308	-0.686997	0.29205623	0.001853621	0.01792134
YBR030W	83.07708	0.8169529	0.30548041	0.0005031065	0.007197827
YBR031W	292.1394	1.187611	0.56448945	0.000435477	0.006568313
YBR032W	5.153487	-0.2211155	0.41548566	0.2938671	0.5205621
YBR033W	82.76738	-0.1188697	0.24081266	0.5089307	0.7162705
YBR034C	45.8799	0.8512614	0.32406063	0.0005196657	0.007375303
YBR035C	82.91147	0.4067877	0.26358511	0.03728824	0.140795
YBR036C	83.69328	-0.07776377	0.19864947	0.6295222	0.8044893
YBR037C	79.69064	0.1693794	0.23332026	0.3401397	0.5696005
YBR038W	337.5351	0.3866796	0.21215429	0.02302651	0.1033684
YBR039W	123.4841	-0.3545209	0.31711211	0.09512711	0.2587094
YBR040W	3.384059	-0.03586659	0.42242802	0.84875	0.9332681
YBR041W	133.8251	-0.6491396	0.20584852	0.0001741118	0.003220799
YBR042C	48.68463	-0.1311264	0.27576085	0.4940304	0.7063523
YBR043C	86.26194	-0.3369589	0.22697786	0.05689223	0.1859247
YBR044C	84.24669	0.3742501	0.20443609	0.02396467	0.105909
YBR045C	31.46305	-0.1238347	0.26316605	0.509662	0.7164336
YBR046C	79.50087	0.07330135	0.24795973	0.6872997	0.8425556
YBR047W	13.74878	0.9720769	0.49753701	0.001502458	0.01561773
YBR048W	242.7114	0.1010994	0.22764042	0.562532	0.7576936
YBR049C	211.4875	-0.1019005	0.18275452	0.504727	0.7137897
YBR050C	240.5181	0.1291486	0.32702182	0.5230414	0.7266363
YBR052C	515.0375	0.3582002	0.21044956	0.03387206	0.1321673
YBR053C	56.85922	0.4716862	0.29789593	0.0259554	0.1115709
YBR054W	167.4795	-0.8821835	0.37433275	0.0009509271	0.01109725
YBR055C	258.8342	-0.2232084	0.15343479	0.09711035	0.2623121
YBR056W	153.4382	0.3334877	0.24402209	0.07119544	0.2168434
YBR056W-A	21.50016	-0.2977848	0.46370965	0.1672398	0.3692748
YBR057C	112.2782	-0.1327417	0.14822608	0.3118582	0.541001
YBR058C	124.8109	0.06419092	0.14560343	0.6203313	0.8003627
YBR058C-A	28.58024	-0.519531	0.38150394	0.03076413	0.12479
YBR059C	138.5646	-0.0463329	0.18649258	0.7647237	0.8885583
YBR060C	81.47913	0.06942098	0.19032035	0.6581193	0.8257264
YBR061C	10.26447	0.144583	0.3233174	0.4751168	0.6932413
YBR062C	38.15586	0.07983568	0.22033971	0.6413128	0.8124621
YBR063C	26.07291	0.149655	0.30391476	0.4525153	0.6735738
YBR065C	99.25661	-0.1093445	0.23714661	0.5400784	0.7392826
YBR066C	114.4799	0.09939385	0.21811219	0.5598886	0.7549442
YBR067C	1405.866	1.088881	0.46244629	0.0004310338	0.006524712
YBR068C	1311.286	-0.1584579	0.22876323	0.366677	0.5926143
YBR069C	432.075	0.4904392	0.29380124	0.02017208	0.09497885
YBR070C	57.17837	0.2348045	0.26538986	0.219136	0.4373205
YBR071W	53.60125	0.04659623	0.25012962	0.7986341	0.9077205
YBR072C-A	0.3595049	0.004520442	0.53510201	0.9588631	NA
YBR072W	2111.268	0.4653213	0.45590109	0.05677214	0.1858704
YBR073W	70.93557	0.1165179	0.21649889	0.4927065	0.7056379
YBR074W	116.9597	-0.3526889	0.20530846	0.03362805	0.1318517
YBR076W	8.717412	0.1359995	0.37811065	0.5060553	0.7143415
YBR077C	52.293	-0.07241509	0.23517259	0.6831412	0.8404394
YBR078W	228.5812	0.1979102	0.28633296	0.314213	0.5426338
YBR079C	486.9209	-0.02095043	0.18192629	0.8905836	0.9541397
YBR080C	137.8747	0.1918655	0.1631986	0.173521	0.3786661
YBR081C	538.1058	-0.3151027	0.13924337	0.01136527	0.06424548
YBR082C	105.8497	0.382753	0.29451874	0.0638428	0.2004523
YBR083W	129.6874	0.1056011	0.2030436	0.5182269	0.7231825
YBR084C-A	248.5072	0.353666	0.30400668	0.08968346	0.2498176
YBR084W	123.3145	0.2489045	0.2215102	0.1506927	0.3470393
YBR085C-A	164.282	-0.8806142	0.56952537	0.003777511	0.02965917
YBR085W	5.154729	-0.6114855	0.50051116	0.02129825	0.09803007
YBR086C	528.0297	0.1015134	0.17828072	0.4991759	0.7099681
YBR087W	59.98345	0.2398616	0.2541042	0.19967	0.4109566
YBR088C	30.617	0.6165536	0.50321452	0.02061176	0.09621505
YBR089C-A	64.2876	1.018861	0.25254936	2.93282e-06	0.00012885
YBR090C	88.36707	0.08269027	0.23580083	0.6417315	0.8127058
YBR091C	21.08647	0.3194552	0.36495246	0.1474891	0.3435663
YBR092C	17.73748	0.5872065	0.41169854	0.02024808	0.0951867
YBR093C	12.2771	0.09485969	0.3781073	0.6376222	0.8097875
YBR094W	97.86891	-0.05167317	0.16991392	0.722136	0.8650286
YBR095C	172.8678	-0.1514737	0.16857771	0.294185	0.5209707
YBR096W	68.14106	-0.04762395	0.21876345	0.7800939	0.8970929
YBR097W	138.9658	-0.2270985	0.21446033	0.1806269	0.3881688
YBR098W	66.92323	-0.2447323	0.19095495	0.1201561	0.3019062
YBR101C	685.1763	0.7828369	0.43252289	0.004477653	0.03337799
YBR102C	81.6789	-0.5999083	0.22640281	0.001062106	0.01198412
YBR103W	63.98657	0.7138768	0.31823986	0.002252987	0.02077407
YBR104W	72.49022	0.2550277	0.28408736	0.1976834	0.4084226
YBR105C	93.77291	0.2625187	0.30764712	0.2005585	0.4122247
YBR106W	58.20726	0.6455556	0.4043328	0.01187037	0.06627722
YBR107C	6.596827	-0.543416	0.47433759	0.03338419	0.1313319
YBR108W	92.15899	-0.08657399	0.20880059	0.6023765	0.7858514
YBR109C	21.70643	0.335347	0.30534146	0.1068147	0.2789414
YBR110W	67.67789	-0.4641293	0.24654321	0.01422216	0.07498737
YBR111C	106.0258	1.272053	0.21295758	9.764574e-11	3.070702e-08
YBR111W-A	9.718003	-0.1668954	0.3698109	0.4209795	0.6464926
YBR112C	207.9218	-0.01976531	0.22254877	0.9085861	0.962895
YBR114W	364.6339	0.5096504	0.1788111	0.0008183864	0.01008218
YBR115C	104.2625	-0.1348399	0.17766208	0.3681889	0.5940936
YBR117C	112.1933	-0.02802412	0.33785119	0.8884393	0.9530386
YBR118W	706.2313	0.5990393	0.660822	0.01384604	0.07380024
YBR119W	155.2162	-0.8242991	0.20646529	4.793395e-06	0.0001922184
YBR120C	130.9537	-0.01095114	0.20037951	0.9461056	0.9819318
YBR121C	990.2611	0.3546774	0.25694589	0.06326623	0.1994116
YBR122C	373.657	0.2940084	0.14712517	0.02381142	0.1056223
YBR123C	323.5946	0.2813789	0.16699582	0.04952584	0.1713474
YBR125C	54.85152	0.08345977	0.22437704	0.6297302	0.8044982
YBR126C	432.0818	0.2459193	0.26365472	0.1973126	0.4079386
YBR126W-A	93.17302	0.795371	0.32084962	0.0009271551	0.01094549
YBR127C	83.60599	0.02114841	0.2260877	0.9030442	0.9604288
YBR128C	133.698	-0.3908863	0.23482538	0.03151681	0.1267247
YBR129C	97.74599	-0.4228208	0.21641228	0.01451377	0.07590871
YBR130C	118.4427	-0.2421862	0.19472317	0.1290093	0.315268
YBR131W	41.5453	0.1342077	0.21992646	0.4338663	0.6579571
YBR132C	169.0498	0.01782979	0.2948147	0.9269126	0.9728615
YBR133C	100.4785	0.1430746	0.20350972	0.3823803	0.6076389
YBR135W	19.08097	1.162695	0.33813909	1.751712e-05	0.0005327059
YBR136W	109.3659	-0.3577085	0.20988308	0.03379183	0.1321673
YBR137W	19.00577	0.3266433	0.39324791	0.1453458	0.3399648
YBR138C	67.92598	0.2378527	0.22967231	0.1785892	0.3856416
YBR139W	151.9951	-0.008561155	0.21947795	0.9600291	0.9881732
YBR140C	571.9465	-0.9157758	0.1576079	5.080781e-10	1.044866e-07
YBR141C	23.9283	-0.04580706	0.26820571	0.8077251	0.9124896
YBR142W	526.5618	0.0971503	0.21955819	0.5701991	0.7635454
YBR143C	147.4391	0.3496519	0.22961745	0.05006919	0.1720635
YBR144C	5.109752	-0.2226584	0.40926096	0.2925642	0.519186
YBR145W	57.06034	0.2683472	0.31030597	0.1928531	0.4016372
YBR146W	55.26599	0.4966814	0.23887713	0.007739616	0.04867811
YBR147W	155.6888	0.5701628	0.3737665	0.0187864	0.09081611
YBR148W	142.2623	-0.4096384	0.25858859	0.03402387	0.1324964
