gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YEL059C-A	40.5004	1.033106	0.44977457	0.001309762	0.008819547
YEL059W	4.125726	-0.5278509	0.52661719	0.07800236	0.1894583
YEL060C	1292.589	0.3123226	0.22802598	0.1157459	0.2533605
YEL061C	102.4153	-0.4781476	0.23468602	0.0218179	0.07436144
YEL062W	39.85365	-0.5652601	0.26456025	0.01437134	0.05438603
YEL063C	90.15311	-0.2011344	0.21546004	0.2834434	0.4654551
YEL064C	22.98337	-0.4402272	0.30148025	0.07777124	0.1891555
YEL065W	38.17826	-0.7388514	0.40084492	0.01376888	0.05254072
YEL066W	20.91092	0.3513674	0.44120249	0.2331338	0.4097454
YEL067C	1.778837	-0.1629117	0.55923996	0.5038341	0.6740648
YEL068C	1.649607	0.1315311	0.5500694	0.5959678	0.7475974
YEL069C	5.516075	-0.125185	0.4951415	0.6524595	0.7884952
YEL070W	10.46459	0.3784533	0.45853869	0.2014763	0.3718106
YEL071W	253.5899	-0.1604919	0.28429341	0.4959989	0.6672445
YEL072W	44.60739	-0.816753	0.28355521	0.0009551529	0.006945944
YEL073C	6.962018	-0.06116007	0.48271866	0.8272557	0.9101456
YEL075C	0.8033856	0.1665539	0.64681916	0.2557274	NA
YEL076C	0.9279733	-0.05219441	0.60995717	0.7641918	NA
YEL076C-A	0.08680215	0.007995205	0.67654792	0.8989669	NA
YEL077C	164.3695	0.2456193	0.28367738	0.2972695	0.480138
YER001W	143.248	-0.08410482	0.24905144	0.6926448	0.8161209
YER002W	282.8183	0.1878825	0.2535872	0.3834723	0.5661048
YER003C	28.85841	0.1581134	0.39766046	0.5776519	0.7346188
YER004W	9.967225	0.1156244	0.38819522	0.681085	0.8083772
YER005W	39.6254	-0.3211722	0.25961654	0.1460997	0.2971735
YER006W	717.3697	0.9706344	0.25769855	2.586266e-05	0.0004202854
YER007C-A	17.09193	0.02810334	0.39993509	0.9209537	0.964477
YER007W	19.17507	-0.09814482	0.33661788	0.7094842	0.8282752
YER008C	1097.182	0.2093012	0.20040793	0.2337277	0.4105899
YER009W	157.2428	-1.576064	0.42704349	1.010009e-06	3.447358e-05
YER010C	13.22734	-0.2411348	0.34534268	0.3687423	0.5532042
YER011W	1085.161	1.62825	0.61185378	2.054312e-05	0.00035528
YER012W	76.16638	0.2126986	0.20202488	0.2296722	0.4062318
YER013W	365.1574	0.09573614	0.13144722	0.4177064	0.5972554
YER014C-A	2.349507	-0.7148633	0.76067034	0.009403018	0.03952771
YER014W	33.59503	-0.0708678	0.28445391	0.7638831	0.8643109
YER015W	44.18215	0.2381804	0.29849154	0.3299866	0.5154077
YER016W	28.06199	0.05944569	0.34835984	0.8246187	0.9087069
YER017C	139.2586	-0.06705358	0.17897956	0.6734867	0.8033329
YER018C	30.07914	0.006512966	0.30842412	0.9791813	0.9947208
YER019C-A	264.1587	0.4986153	0.34658299	0.06850573	0.172724
YER019W	63.81751	-0.7514873	0.34201905	0.006800903	0.03099828
YER020W	151.7258	0.5258346	0.21115801	0.006482761	0.02999153
YER021W	88.47537	-0.6773109	0.2726865	0.004535488	0.0229562
YER022W	127.1616	0.3377977	0.15217697	0.01662395	0.06062619
YER023W	77.53949	0.3322894	0.2446477	0.1151787	0.2527011
YER024W	94.04799	-0.3897536	0.32549328	0.1357944	0.2826268
YER025W	477.6986	0.4760379	0.21485619	0.01430877	0.05419369
YER026C	229.4011	1.417403	0.17764642	2.629382e-17	2.289065e-14
YER027C	86.89861	-0.2670154	0.21142847	0.1492584	0.3018853
YER028C	19.8914	-0.5897553	0.36667557	0.03804338	0.1108204
YER029C	344.9028	0.6424604	0.1889772	0.0003089327	0.002914297
YER030W	650.0618	-0.1907359	0.2012229	0.2793573	0.4602334
YER031C	103.1606	1.148578	0.26814022	1.285895e-06	4.223383e-05
YER032W	149.4905	0.246041	0.23751972	0.2286329	0.4056155
YER033C	224.3173	0.198264	0.19610889	0.2497578	0.4294374
YER034W	54.10652	0.203958	0.31262362	0.4186237	0.5982863
YER035W	274.3165	-0.03554678	0.23454161	0.8607667	0.9310659
YER036C	154.0554	0.6067115	0.1860944	0.0005424648	0.00449155
YER037W	314.2263	-0.8080516	0.34380364	0.003839387	0.02010071
YER038C	56.84342	0.366027	0.24288466	0.08217718	0.1974715
YER038W-A	6.05464	-0.6802339	0.43603793	0.0266788	0.08512072
YER039C	16.62595	0.3040272	0.38736272	0.2847109	0.4668573
YER039C-A	5.380326	-1.12168	0.81018353	0.001461191	0.009657804
YER040W	19.08271	-0.1093486	0.33859949	0.679135	0.8070688
YER041W	147.3965	0.3445585	0.20212594	0.05596143	0.148791
YER042W	32.74448	-0.2220281	0.34867952	0.4099641	0.5907593
YER043C	52.02722	0.5909025	0.32020765	0.02493631	0.08148088
YER044C	399.1144	-0.1769968	0.27474576	0.4410614	0.6197437
YER044C-A	6.792646	-0.6955149	0.51193308	0.02701113	0.0858216
YER045C	467.3947	1.209688	0.21053795	5.322017e-10	6.756744e-08
YER046W	62.93155	0.2254661	0.29944221	0.3573711	0.5444548
YER047C	286.9145	-0.05540282	0.16215113	0.7027531	0.8229396
YER048C	538.4652	0.09594467	0.16725145	0.5195204	0.6875043
YER048W-A	8.053843	-1.69516	0.9201172	8.819184e-05	0.001099062
YER049W	44.35209	0.13807	0.30644079	0.5786147	0.7353656
YER050C	31.3512	-0.1370036	0.3349014	0.6021905	0.7510743
YER051W	85.54832	-0.095339	0.23065881	0.6327208	0.7738458
YER052C	20.09424	-0.2731391	0.34493764	0.3090251	0.4934009
YER053C	1415.264	-0.01343878	0.20817371	0.9414289	0.9743035
YER053C-A	2.247937	-0.6111074	0.65782673	0.02736502	0.08685543
YER054C	625.7023	-0.03747378	0.34960367	0.8890787	0.9439103
YER055C	74.46707	-0.5653683	0.34878496	0.04077946	0.1168626
YER056C	180.7842	0.3504173	0.35150974	0.198549	0.3683281
YER056C-A	204.7427	0.470711	0.44477072	0.1164787	0.254325
YER057C	71.75334	0.6915045	0.43521712	0.02437953	0.08030749
YER058W	128.2651	1.047581	0.27057542	1.193893e-05	0.000227362
YER059W	80.5416	-0.2702221	0.20792375	0.1387514	0.2872117
YER060W	46.48254	0.7896427	0.24120481	0.0003103409	0.002918545
YER060W-A	79.19416	-0.8318675	0.32688398	0.002197455	0.01310303
YER061C	44.99925	0.1682298	0.34173768	0.5271677	0.6941573
YER062C	30.98505	0.3212699	0.30103729	0.1931802	0.3608945
YER063W	70.81549	0.4859591	0.2389936	0.02170144	0.07413038
YER064C	170.8647	0.9901542	0.21420401	6.084128e-07	2.317292e-05
YER065C	39.24716	-0.151829	0.31608481	0.5496287	0.7131014
YER066W	63.82921	0.1192908	0.25458441	0.5815465	0.737282
YER067W	2022.405	-0.2210708	0.32865255	0.3960038	0.5770557
YER068W	169.0024	0.07560487	0.22412533	0.6978808	0.8192806
YER069W	63.09637	-0.3253812	0.27126	0.1548863	0.3097726
YER070W	77.22779	-0.8760633	0.41200122	0.004303179	0.02201811
YER071C	25.4767	-1.202562	0.44290695	0.0001987054	0.002031729
YER072W	82.37111	0.4122853	0.38092555	0.1476864	0.2990111
YER073W	77.86659	0.5211214	0.26118844	0.02199149	0.07482756
YER074W	579.4827	0.8981784	0.29968613	0.0004852032	0.004135424
YER074W-A	87.24104	-0.4453728	0.32017032	0.08648631	0.2060416
YER075C	166.4272	0.5710859	0.23401698	0.006730686	0.03079174
YER076C	8.375722	-1.027008	0.51596975	0.002151162	0.01289005
YER077C	79.19308	-0.3518927	0.22125202	0.07074684	0.1766207
YER078C	59.86562	-0.3093774	0.22421058	0.1138978	0.2511906
YER078W-A	1.766489	-0.3294173	0.56957819	0.2038147	0.3751274
YER079W	1000.879	0.3236373	0.22297803	0.09725187	0.2239807
YER080W	283.6003	0.6485955	0.1897731	0.0002855894	0.002749419
YER081W	300.2239	-0.4750245	0.19194554	0.007365316	0.03314455
YER082C	213.7429	1.128113	0.28422002	5.328864e-06	0.0001263584
YER083C	57.66002	0.8799379	0.32298188	0.001126932	0.007911895
YER084W	20.54192	0.7519066	0.44660719	0.01581929	0.05854958
YER085C	7.398989	0.3461062	0.48140766	0.2373381	0.4150182
YER086W	45.4147	0.3715174	0.28718435	0.1210595	0.2616674
YER087C-B	23.19246	0.179964	0.37920752	0.5199752	0.6878075
YER087W	35.18715	-0.6244254	0.28994187	0.01175897	0.04659383
YER088C	190.7634	0.5204174	0.18364392	0.002484671	0.01436583
YER089C	70.91344	-0.3278183	0.31157053	0.1948695	0.3633828
YER090W	36.82221	0.2554047	0.45577268	NA	NA
YER091C	83.74312	0.1009209	0.42674462	0.7250328	0.8393521
YER092W	12.08985	-0.5651635	0.44696004	0.06312322	0.162997
YER093C	109.3616	-0.05170779	0.20136252	0.7706739	0.8685029
YER093C-A	12.93835	0.05949556	0.34241827	0.822901	0.9076486
YER094C	100.0392	-0.4545837	0.24947937	0.03686219	0.1086258
YER095W	28.968	0.6577516	0.35462748	0.01931452	0.06791844
YER096W	15.29273	0.2254528	0.3437032	0.3991511	0.5792871
YER098W	316.7831	0.007730968	0.19446236	0.9641725	0.9878391
YER099C	57.25081	-0.1318305	0.22813889	0.5041735	0.6743373
YER100W	51.78139	0.008397267	0.25034635	0.9686847	0.9904674
YER101C	17.68574	-0.7639721	0.3707191	0.008451223	0.03691882
YER102W	667.8677	0.4981857	0.35814761	0.07373572	0.1820687
YER103W	4839.565	0.1568421	0.31268721	0.5336833	0.6986608
YER104W	65.44685	-0.9753823	0.38238628	0.001078746	0.007635164
YER105C	167.9851	0.06321479	0.16076682	0.6604727	0.7946536
YER106W	25.12812	0.8278383	0.48762213	0.009913639	0.0409307
YER107C	66.82978	-0.02598759	0.23911435	0.899603	0.9514009
YER109C	31.59206	0.1807253	0.2955892	0.4561928	0.6308235
YER110C	146.622	0.5462843	0.30270226	0.03087836	0.09487752
YER111C	322.5192	0.3527555	0.21539649	0.0640042	0.1644989
YER112W	81.6694	0.1534814	0.21260429	0.4076692	0.588287
YER113C	37.18719	0.2241906	0.29267638	0.3522298	0.5385069
YER114C	96.34917	0.1537176	0.19103727	0.3606647	0.5468749
YER115C	142.7961	0.3256242	0.21540598	0.08592412	0.2051005
YER116C	69.2029	-0.06150195	0.27763458	0.7907142	0.8831768
YER117W	633.2555	-0.04825922	0.46497713	0.8651278	0.9328583
YER118C	11.58861	-0.03325745	0.40339245	0.9067177	0.9559753
YER119C	103.2241	-0.7160951	0.19005665	6.516598e-05	0.0008785874
YER120W	89.63982	1.059583	0.35979808	0.0002523282	0.002484149
YER121W	29.24725	0.4430147	0.38640889	0.1230503	0.2649097
YER122C	142.835	-0.009985659	0.16604037	0.9464971	0.9767914
YER123W	39.57404	-0.01412603	0.2522261	0.9476602	0.977493
YER124C	167.1412	0.05545236	0.23681575	0.785992	0.8798375
YER125W	305.842	0.6229175	0.19544639	0.000667743	0.005250614
YER126C	68.41472	0.6428074	0.33878554	0.01889123	0.06681552
YER127W	278.1197	0.9661167	0.29841927	0.0001696638	0.001817103
YER128W	15.9204	0.6606741	0.38274074	0.02366273	0.07862633
YER129W	124.1728	-0.07305686	0.20251631	0.6816952	0.8083772
YER130C	69.8867	-0.4796751	0.25207781	0.02945894	0.09159325
YER131W	43.54095	0.510989	0.42257798	0.08669192	0.2062868
YER132C	241.3097	0.2556233	0.19466515	0.136976	0.2841841
YER133W	405.4737	-0.4925357	0.23710439	0.01935482	0.06802093
YER134C	64.74283	0.3454387	0.24910913	0.1070476	0.2404527
YER135C	36.73589	-0.6543123	0.4395945	0.03285123	0.0996989
YER136W	194.955	-0.4399857	0.22767497	0.02963531	0.09195395
YER137C	61.80711	0.1149687	0.27667326	0.6187534	0.76376
YER138C	9.827188	0	0.646031	1	1
YER138W-A	14.71929	-0.355057	0.48378331	0.225763	0.4020456
YER139C	3.358776	-0.3395002	0.4779725	0.2465086	0.4258542
YER140W	77.80364	-0.1461425	0.21512337	0.4353931	0.6146132
YER141W	178.5244	0.08615926	0.19971031	0.6239993	0.7682125
YER142C	83.09354	0.9133687	0.312919	0.0005686185	0.004663743
YER143W	64.08939	-0.8899058	0.24397167	5.714888e-05	0.0007933149
YER144C	158.0474	-0.6355781	0.26338527	0.006132036	0.02873601
YER145C	457.6052	0.74023	0.32633075	0.006101301	0.02864509
YER145C-A	36.78712	-0.4244631	0.41537091	0.148805	0.3010683
YER146W	23.52985	0.9151755	0.41141185	0.00292503	0.01616059
YER147C	74.37577	0.0601377	0.2108332	0.7447811	0.8526575
YER148W	59.9434	0.1526716	0.23037359	0.442787	0.6208232
YER149C	111.2207	0.2589758	0.26777274	0.2508772	0.4306607
YER150W	647.2205	0.2774722	0.47336132	0.3390181	0.5248924
YER151C	401.6764	0.05928632	0.15810845	0.6756643	0.8048437
YER152C	63.50528	0.2076572	0.29633223	0.392933	0.574716
YER153C	4.705369	-0.9706228	0.64146769	0.003991986	0.02073927
YER154W	70.06542	0.009243925	0.19766437	0.9577916	0.983451
YER155C	580.7699	0.07081145	0.13004301	0.5459667	0.7098616
YER156C	25.36285	0.1166309	0.37740525	0.6753798	0.8048033
YER157W	57.44167	0.05951991	0.23743145	0.7711814	0.8688444
YER158C	203.3896	0.4695159	0.20378733	0.01159534	0.04609392
YER159C	94.3393	0.5121522	0.21799275	0.009600317	0.04007146
YER160C	250.2265	0.05485771	0.57205777	0.8057271	0.8943718
YER161C	322.4858	0.5032534	0.18592247	0.003705782	0.01955241
YER162C	435.4032	0.5540047	0.21814526	0.005372673	0.02606773
YER163C	57.775	-0.0006558133	0.29129838	0.99782	1
YER164W	652.6749	0.1320355	0.18206432	0.4120064	0.5917433
YER165W	93.24429	0.4969647	0.27493666	0.03480173	0.1040637
YER166W	592.4494	-0.1019634	0.1555257	0.4629153	0.6366992
YER167W	246.8027	0.10733	0.1907877	0.5237834	0.6912402
YER168C	51.76317	-0.3222623	0.2359434	0.1151192	0.2527011
YER169W	76.44384	0.06902793	0.26239552	0.7557636	0.8605425
YER170W	27.11259	-0.1476747	0.3023064	0.5488215	0.7122941
YER171W	128.4803	0.01122813	0.16315834	0.9388571	0.97339
YER172C	301.5619	-0.002002455	0.11793359	0.9851229	0.9980631
YER173W	117.8744	-0.03355881	0.18229047	0.8360545	0.9163518
YER174C	9.147473	-0.2815111	0.38227541	0.3186236	0.5036815
YER175C	50.20017	0.2057851	0.28623397	0.3852658	0.5674269
YER175W-A	1.311695	-0.3304104	0.62892516	0.1311415	NA
YER176W	569.2587	0.02103183	0.13364097	0.8620491	0.9314524
YER177W	501.7545	0.9172739	0.31588428	0.000582833	0.004735712
YER178W	190.9289	0.1805182	0.29700667	0.4582356	0.6330737
YER179W	8.241854	-0.07681169	0.39802775	0.7861516	0.8798545
YER180C	44.31203	-0.09166175	0.27445	0.6898344	0.8135961
YER180C-A	15.40835	-1.439897	0.41913995	5.776189e-06	0.0001343515
YER181C	22.30243	-0.7210751	0.36186413	0.01158712	0.04609133
YER182W	251.0119	0.6247242	0.2738807	0.008739769	0.03765094
YER183C	22.00005	-0.254598	0.37967336	0.3649214	0.5495012
YER184C	37.15944	-0.804869	0.24926566	0.0003412039	0.003136193
YER185W	17.59487	-0.2886819	0.34939488	0.2860961	0.4688006
YER186C	24.06127	-0.329636	0.33307606	0.2116632	0.383549
YER187W	26.1522	0.05309799	0.37913009	0.8488347	0.9239218
YER188C-A	23.80392	0.8712484	0.40187552	0.00410071	0.02121369
YER188W	148.7913	-2.706935	0.60544819	1.304505e-09	1.419581e-07
YER189W	1.329591	-0.02616359	0.62232506	0.8625529	NA
YER190C-B	14.74232	-0.0375391	0.38925581	0.8937478	0.9477117
YER190W	4.587579	0.01642772	0.66985187	0.8128535	0.8999872
YFL001W	48.31676	-0.264166	0.23740651	0.1964338	0.3652154
YFL002C	329.6178	0.809657	0.18472627	3.680253e-06	9.425514e-05
YFL002W-A	1924.885	0.8659092	0.44656842	0.00608189	0.02864222
YFL003C	15.2899	-0.2994207	0.35749617	0.2746328	0.4550333
YFL004W	332.6927	0.5205137	0.17996672	0.002084121	0.01259983
YFL005W	20.60929	-0.4522769	0.3921791	0.117895	0.2568652
YFL007W	258.0345	0.325946	0.14584007	0.01610423	0.05915564
YFL008W	401.6121	0.1938067	0.2511085	0.3647946	0.5494459
YFL009W	166.8528	-0.9339348	0.20451841	1.004387e-06	3.447358e-05
YFL010C	48.99578	-1.095052	0.41746969	0.0004670273	0.004014195
YFL010W-A	26.73286	-0.30561	0.36927439	0.2725804	0.4539779
YFL011W	6.038912	0.05793009	0.45456448	0.8393057	0.9179158
YFL012W	2.32736	-0.3614061	0.54255144	0.1921423	0.3598386
YFL013C	286.7615	0.09700475	0.16831223	0.5173918	0.6857298
YFL014W	379.0568	0.1440097	0.42197093	0.6161624	0.7621055
YFL015C	5.971414	-0.4948328	0.53210146	0.09366257	0.2176057
YFL016C	1363.078	0.0292114	0.16926494	0.847019	0.9228918
YFL017C	31.95405	-0.03880762	0.31197539	0.8773492	0.9389824
YFL017W-A	6.272539	-0.1272894	0.49877754	0.6455419	0.7833398
YFL018C	255.9167	0.653839	0.21598843	0.001035592	0.007418531
YFL019C	0.8483761	-0.2904498	0.62965352	0.1596215	NA
YFL020C	1.479647	0.3280183	0.61511723	0.1512117	NA
YFL021W	140.7729	0.2785073	0.28112793	0.2346848	0.4115594
YFL022C	87.61969	0.3595896	0.36217616	0.1942315	0.3624148
YFL023W	371.6012	0.1449224	0.2470268	0.4923181	0.6634645
YFL024C	295.7693	0.2656576	0.16027056	0.06628117	0.1684768
YFL025C	79.884	-0.1845035	0.21918593	0.3324397	0.5181098
YFL026W	42.97219	0.07095898	0.24164645	0.7325234	0.8449739
YFL027C	76.60857	0.03629243	0.22813603	0.8545439	0.9269986
YFL028C	26.7625	-0.2609489	0.36574448	0.3453763	0.5306917
YFL029C	35.51132	-0.01416841	0.24394399	0.9460631	0.9766743
YFL030W	67.14206	0.04640304	0.35763234	0.8644024	0.9324957
YFL031W	657.5538	-0.1905025	0.26986487	0.400493	0.5810963
YFL033C	289.996	-0.06647815	0.1840253	0.6839274	0.8094492
YFL034C-A	69.66181	-0.2985593	0.38402457	0.2916544	0.4747901
YFL034C-B	15.62914	0.1805327	0.39068072	0.5231527	0.6908109
YFL034W	413.2719	0.4926791	0.1335242	0.0001412598	0.001576625
YFL036W	286.788	0.004593031	0.1704616	0.9759742	0.9940811
YFL037W	34.6839	-0.1263921	0.3052217	0.610164	0.7572993
YFL038C	92.83315	0.5433588	0.26144096	0.01732203	0.06246182
YFL039C	246.1689	1.327015	0.28749857	1.003443e-07	5.253312e-06
YFL040W	129.4702	0.9657605	0.25506465	2.450757e-05	0.0004047402
YFL041W	77.99048	-0.5051344	0.22492368	0.01261253	0.04918722
YFL041W-A	5.275154	-0.2448665	0.48430256	0.3928722	0.574716
YFL042C	254.4951	0.2641882	0.2523785	0.2194584	0.394391
YFL044C	12.60316	-1.312708	0.43612618	4.727768e-05	0.0006876137
YFL045C	80.24852	-0.03782166	0.35202459	0.8884418	0.9437759
YFL046W	14.59917	-0.3596287	0.38476061	0.2065167	0.3778184
YFL047W	43.86909	0.07121828	0.23529469	0.7257776	0.8395764
YFL048C	75.45685	-0.1298134	0.1973521	0.4541914	0.6289122
YFL049W	133.6762	-0.2418023	0.16876147	0.1088129	0.2435203
YFL050C	35.83438	-0.06043629	0.26319123	0.7858852	0.8798375
YFL051C	48.60027	-0.8769539	0.46624372	0.006134814	0.02873601
YFL052W	152.9207	-0.5290017	0.34888469	0.05482108	0.1465745
YFL053W	3.179381	-0.1131776	0.48741994	0.6861566	0.8109544
YFL054C	4.319406	-0.9026012	0.69106401	0.005500535	0.02658228
YFL055W	8.432503	-0.2703593	0.48025373	0.3491184	0.5350925
YFL056C	1.403127	0.03263464	0.57179429	0.883367	NA
YFL058W	1.884455	-0.1297127	0.57100465	0.5727013	0.7310518
YFL059W	3.22308	0.06996878	0.62557408	0.6422439	0.7807899
YFL060C	2.807511	0.3273952	0.62634641	0.1366435	0.2837157
YFL061W	5.257565	-0.1136441	0.66629726	0.282426	0.4642848
YFL062W	483.9498	0.6557991	0.19209781	0.000284442	0.002747051
YFL064C	0.5310515	-0.03004254	0.68283483	0.6381545	NA
YFL065C	0.1680025	0	0.67602576	1	NA
YFL066C	7.185346	-0.1336003	0.43377591	0.6424081	0.7807899
YFL067W	9.793428	-0.630713	0.43271079	0.03832528	0.1114128
YFL068W	7.210545	0.4462434	0.60440499	0.08855867	0.2090149
YFR001W	660.4624	0.1806133	0.23119834	0.3651715	0.5497419
YFR002W	112.1562	-0.0445902	0.18170238	0.7826026	0.8766876
YFR003C	310.0863	0.5107393	0.22653097	0.01221061	0.04797646
YFR004W	324.7565	0.2232179	0.15342883	0.1050458	0.2369168
YFR005C	80.1144	-0.01261234	0.21653348	0.9468883	0.9768643
YFR006W	439.3557	0.4773838	0.13897386	0.0003704689	0.003358312
YFR007W	40.8033	-0.4060465	0.28975644	0.09332362	0.2171493
YFR008W	9.440676	-0.5041993	0.40948068	0.08772271	0.2076854
YFR009W	200.8789	0.2397281	0.18843218	0.1502055	0.3032977
YFR010W	691.4493	0.6951695	0.21667536	0.0005177573	0.004346024
YFR011C	12.13014	0.4169477	0.4083106	0.1537588	0.3085302
YFR012W	1.025161	-0.05716437	0.56673724	0.8025533	NA
YFR012W-A	0.3031301	0.0162694	0.65535885	0.8516673	NA
YFR013W	112.9779	0.5930313	0.20543752	0.001841492	0.0115098
YFR014C	606.6416	0.1661566	0.27366374	0.4681958	0.6400147
YFR015C	403.6691	-0.1677153	0.25312336	0.4359397	0.6151815
YFR016C	1165.051	0.2757648	0.17755381	0.08259868	0.1980938
YFR017C	330.1093	1.07455	0.35412021	0.000180403	0.001895476
YFR018C	13.72719	0.02047406	0.35799457	0.9399553	0.9735023
YFR019W	384.8879	0.276161	0.1744171	0.0774067	0.1885357
YFR020W	32.54759	0.1458018	0.29676169	0.5487679	0.7122941
YFR021W	25.8891	-0.002231165	0.2974503	0.9926911	1
YFR022W	57.74047	-0.5284266	0.23477148	0.01189892	0.0469942
YFR023W	13.65607	0.5566837	0.49345378	0.06837008	0.1725081
YFR024C-A	31.33106	-0.08061504	0.29876119	0.7413996	0.850704
YFR025C	28.56752	0.3921292	0.3831936	0.168851	0.3294839
YFR026C	4.479774	0.001572848	0.45880862	0.9955941	1
YFR027W	5.514388	-0.2787331	0.49917292	0.3279582	0.5132454
YFR028C	111.357	0.5727428	0.26483307	0.01327797	0.05131004
YFR029W	278.3576	0.7154436	0.18824637	5.74256e-05	0.0007935411
YFR030W	440.122	1.21929	0.32969825	8.93717e-06	0.0001850158
YFR031C	400.6183	0.3189105	0.15619889	0.0262458	0.08444661
YFR031C-A	466.0368	0.7411325	0.36002782	0.009389689	0.0395171
YFR032C	18.1957	0.1517721	0.39359947	0.5917608	0.7452347
YFR032C-A	1432.858	-0.3079617	0.48533714	0.2882262	0.4713793
YFR032C-B	16.80068	-0.5428064	0.40345663	0.06574109	0.1675559
YFR033C	1999.189	0.4931198	0.28853091	0.04288519	0.1213852
YFR034C	22.70348	-0.3802704	0.34694411	0.1608298	0.31759
YFR035C	5.776883	-0.564731	0.49297275	0.06495587	0.1660963
YFR035W-A	32.30716	0.3373858	0.42580407	0.2492144	0.4290148
YFR036W	15.85609	-0.2020159	0.3705786	0.4663831	0.638898
YFR037C	69.2951	0.5435362	0.28250622	0.02433394	0.08020068
YFR038W	278.7829	0.832603	0.17582425	6.513867e-07	2.420458e-05
YFR039C	52.59923	-0.6903626	0.25080432	0.002119166	0.01274847
YFR040W	295.5668	-6.559481e-05	0.19140451	0.9996915	1
YFR041C	143.704	0.05508713	0.20346605	0.7583033	0.8619847
YFR042W	23.65633	-0.6926068	0.34374827	0.01247707	0.04883448
YFR043C	30.77205	-0.2690715	0.36560794	0.3307089	0.51596
YFR044C	173.7654	0.9938632	0.40474997	0.001202743	0.008291304
YFR045W	74.42843	-0.4341995	0.29219714	0.07528227	0.1846901
YFR046C	18.48331	-0.1377123	0.32551093	0.5941249	0.7468361
YFR047C	41.33271	0.3036598	0.35846825	0.2686808	0.4496953
YFR048W	62.69766	0.1300551	0.24170484	0.5304825	0.6965655
YFR049W	23.15711	1.132289	0.42803939	0.0003564669	0.00324721
YFR050C	45.52463	0.7923923	0.41227886	0.009325309	0.03938214
YFR051C	117.0476	0.005823071	0.20943786	0.9747391	0.9934872
YFR052W	101.6394	-0.0254354	0.20674948	0.8887101	0.9438479
YFR053C	721.9527	0.6688313	0.27755063	0.005607885	0.02695146
YFR054C	3.757202	-0.3258204	0.5140276	0.2513822	0.4309218
YFR055W	28.6997	-1.080772	0.38582372	0.0003290278	0.003040394
YFR057W	1.314778	-0.04098745	0.56571168	0.8579425	NA
YGL001C	140.8677	-1.19401	0.32606377	1.184197e-05	0.0002262225
YGL002W	32.8687	-0.01050799	0.26284841	0.9623041	0.9866016
YGL003C	144.2158	0.5521744	0.18982834	0.00187255	0.01166802
YGL004C	123.3734	0.2841894	0.18093815	0.07906357	0.1913477
YGL005C	139.5242	-0.531021	0.26876615	0.02243738	0.07588027
YGL006W	1215.142	-0.1419605	0.31488446	0.5748847	0.7321715
YGL006W-A	0.2499074	0.03937414	0.65250703	0.6812569	NA
YGL007C-A	3.684558	-0.3921084	0.50822528	0.178114	0.3412218
YGL007W	1.136469	-0.1253909	0.56951739	0.5871403	NA
YGL008C	303.0289	0.02540363	0.31699867	0.9203424	0.9642692
YGL009C	45.6853	-0.5827592	0.28461594	0.01678519	0.06093857
YGL010W	46.21089	-0.8018619	0.38365885	0.006704684	0.03076683
YGL011C	101.1204	0.2687387	0.18730409	0.1062993	0.2391244
YGL012W	105.8973	0.1794815	0.30716351	0.4712006	0.6431124
YGL013C	117.8935	-0.1343589	0.20010421	0.4442248	0.6213234
YGL014W	77.15814	-0.001597739	0.22103552	0.9933862	1
YGL015C	1.64103	0.08849858	0.57638651	0.6883723	0.8125006
YGL016W	125.2468	-0.7196931	0.18733222	4.821362e-05	0.0006978951
YGL017W	39.87817	0.6302729	0.26491277	0.006774216	0.03089976
YGL018C	22.69268	0.2334268	0.31491809	0.3573187	0.5444548
YGL019W	86.29451	0.9264395	0.27938148	0.00015743	0.001722403
YGL020C	61.95321	-0.4573915	0.21929766	0.02019855	0.0704579
YGL021W	64.37228	-0.2497919	0.24841498	0.2391736	0.417509
YGL022W	37.41423	-0.2089213	0.32050912	0.4150235	0.5945353
YGL023C	48.41667	0.3065495	0.28447841	0.1954889	0.3642034
YGL025C	16.44411	-0.1299339	0.3566437	0.632571	0.7738458
YGL026C	93.18739	0.4309227	0.32919293	0.1026393	0.2338257
YGL027C	70.33027	0.1691953	0.26859431	0.4535642	0.6286842
YGL028C	15.51384	-0.565937	0.3166676	0.03017054	0.09318767
YGL029W	276.1311	0.6873002	0.36547861	0.01636509	0.05986127
YGL030W	300.123	0.4854179	0.5130165	0.1033853	0.2343138
YGL031C	320.2486	0.5568862	0.31303294	0.03149522	0.09659381
YGL032C	0.8265135	0.01185701	0.59455212	0.9513678	NA
YGL033W	21.17355	-0.991586	0.44348873	0.001861234	0.01161266
YGL034C	5.296716	-0.2644806	0.42568898	0.362609	0.5480504
YGL035C	48.75751	-0.1890101	0.27364459	0.4092576	0.5900202
YGL036W	105.1388	-0.7691073	0.27290063	0.001361253	0.009095918
YGL037C	198.881	0.1254324	0.30474561	0.6125017	0.7595819
YGL038C	356.5182	0.5371017	0.20811844	0.004969282	0.02466026
YGL039W	17.32081	-0.5083831	0.31091346	0.04750343	0.1309299
YGL040C	217.911	0.001400423	0.15243009	0.9918618	1
YGL041C-B	30.89475	-0.8688758	0.37454873	0.00308698	0.01684159
YGL041W-A	38.32169	-0.319262	0.28178758	0.1748924	0.33717
