gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YFL008W	401.6121	1.09956	0.26108505	9.193265e-06	5.938175e-05
YFL009W	166.8528	-1.917526	0.24606514	1.641668e-16	1.073516e-14
YFL010C	48.99578	-0.6204711	0.41981284	0.09028906	0.1704475
YFL010W-A	26.73286	-1.25379	0.43509536	0.0007987867	0.003017692
YFL011W	6.038912	-0.2149441	0.54923405	0.6138843	0.738778
YFL012W	2.32736	-0.4795353	0.69153679	0.2773794	0.4118487
YFL013C	286.7615	0.1844618	0.18032538	0.2951872	0.4333192
YFL014W	379.0568	1.291241	0.55504734	0.002827653	0.009006403
YFL015C	5.971414	0.2138564	0.68757853	0.6234754	0.7478779
YFL016C	1363.078	0.5837485	0.18339218	0.001112892	0.004031451
YFL017C	31.95405	1.005075	0.32159134	0.0007211151	0.002752126
YFL017W-A	6.272539	-0.1322653	0.57269811	0.7594223	0.85272
YFL018C	255.9167	0.507552	0.21539746	0.01485104	0.03705748
YFL019C	0.8483761	-0.1784487	0.77801275	0.6563125	0.7758088
YFL020C	1.479647	0.1353714	0.70767169	0.7528445	0.8476977
YFL021W	140.7729	0.7873385	0.30807953	0.006088475	0.01735694
YFL022C	87.61969	0.6092755	0.3882113	0.07831747	0.1512691
YFL023W	371.6012	1.047986	0.26157602	2.457459e-05	0.000141706
YFL024C	295.7693	0.7249123	0.15603389	2.273215e-06	1.756273e-05
YFL025C	79.884	0.5577476	0.22113865	0.008991628	0.02425007
YFL026W	42.97219	-0.4400133	0.27943024	0.09555236	0.1783663
YFL027C	76.60857	-0.09808457	0.24949445	0.6809934	0.7962287
YFL028C	26.7625	-0.6169798	0.42047521	0.09247683	0.1738531
YFL029C	35.51132	0.7765679	0.26820955	0.002266988	0.00746212
YFL030W	67.14206	-0.3385763	0.44397604	0.3736139	0.5178406
YFL031W	657.5538	0.3772374	0.29265272	0.1699887	0.2809375
YFL033C	289.996	0.5432144	0.19439969	0.004095636	0.01232033
YFL034C-A	69.66181	0.03590396	0.42310993	0.9223722	0.9643685
YFL034C-B	15.62914	0.2732197	0.46556662	0.4859	0.6273282
YFL034W	413.2719	0.7309809	0.13271076	2.437335e-08	3.031375e-07
YFL036W	286.788	-0.2925056	0.18284243	0.1013835	0.1865609
YFL037W	34.6839	-0.5960553	0.32812511	0.04906693	0.1028525
YFL038C	92.83315	0.4051724	0.26709668	0.1101631	0.198795
YFL039C	246.1689	-0.08905187	0.27442132	0.7318398	0.8328058
YFL040W	129.4702	1.577589	0.28273189	2.40994e-09	3.710255e-08
YFL041W	77.99048	-0.0379082	0.23193785	0.86513	0.9269459
YFL041W-A	5.275154	-0.3702776	0.63759297	0.4016266	0.5459746
YFL042C	254.4951	-0.3309374	0.26225745	0.1847725	0.2999007
YFL044C	12.60316	-0.7815235	0.4248707	0.03427664	0.07612631
YFL045C	80.24852	0.04709126	0.40697987	0.895493	0.9463699
YFL046W	14.59917	0.2583922	0.42160858	0.4820263	0.6235964
YFL047W	43.86909	0.5072088	0.26122616	0.04133261	0.08906959
YFL048C	75.45685	-0.3880937	0.2084968	0.05485318	0.113186
YFL049W	133.6762	0.3358057	0.15978757	0.03236731	0.07259755
YFL050C	35.83438	0.01908289	0.26661775	0.9399435	0.9749896
YFL051C	48.60027	-1.758006	0.5801869	7.343793e-05	0.0003744508
YFL052W	152.9207	-3.579846	0.50339252	6.168954e-16	3.493721e-14
YFL053W	3.179381	-0.3488694	0.64259337	0.4292079	0.5736338
YFL054C	4.319406	-0.7448226	0.60370335	0.09246774	0.1738531
YFL055W	8.432503	-0.001321218	0.57581905	0.9975623	1
YFL056C	1.403127	-0.07910748	0.77795047	0.8424815	0.9122726
YFL058W	1.884455	0.3747456	0.81744017	0.339472	0.4827962
YFL059W	3.22308	0.09096735	0.89403823	0.7577972	0.8510459
YFL060C	2.807511	0	0.81826731	1	1
YFL061W	5.257565	-0.07648896	0.94510892	0.7406304	0.8400674
YFL062W	483.9498	-1.356992	0.19780333	1.48464e-12	4.527439e-11
YFL064C	0.5310515	0.03966567	1.03532015	0.7876838	0.8738865
YFL065C	0.1680025	0.01372396	1.03104534	0.9252445	0.9646656
YFL066C	7.185346	-1.193856	0.76930846	0.0122778	0.03154033
YFL067W	9.793428	-0.2368265	0.55129605	0.578855	0.7108766
YFL068W	7.210545	-0.528413	0.74997317	0.2219799	0.3464612
